mensagem,odio
ódio de ter esquecido meu carregador lá no trabalho,0
caralho esse garoto é tão perfeitinho,0
"Mano, antigamente era tão melhor , hj em dia as pessoas tem sede de like, seguidores, CARALHO a 10 anos era rolê de geral, Orkut, msn... Hj e só essas garotinhas mentidas rica e digital influencer de nariz em pé que se acha melhor q os outros",1
#voleinaglobo  ai caralho,0
"protestante só fala bosta né, como pode",1
ooole merecidísimo ???? #???????xkazzawards link,0
A máscara dessa traidora Joice Falsemam durou menos,0
"@user @user chega de farra com o dinheiro do povo.
FUNDO ELEITORAL NÃO
Não é de interesse do país, não é necessidade.
Só serve pra agradar político bandido e partido quadrilha.",0
nossa mas nem a pau eu vou ler o conto do adam tahereh mafi me perdoe ,0
"comentários do tipo ""cuidado em, pra não engordar mais que isso, vc ficar feia gorda"" 
quando eu ia comer na casa da minha tia, ela simplesmente reparava na quantidade de comida que eu comia, então ela simplesmente falava ""é assim que tu quer emagrecer é?"" 
minha mãe +",0
kkkkkkkkkkkkkkkkkkkkkkkkkk pqp,0
À Vitória Cristina!! Respira Argentina.,0
vaaaaaaaaai carai ,0
@user enfia o dedo no cu e rasga kkk,1
@user só dia 6 que o meu caaai se não era na hora tbm,0
@user @user porra sim,0
esse galo ta tocando o terror no independência... #CaiuNoHortoTaMorto joga o inFeliciano e o Malacheia la dentro quem sabe n morre tb?,0
"rt @user não aguento mais ver meus status mané, geral viajando, seja de avião ou de carro e só eu que permaneço nessa porra de bairro…",0
@user caralho duzentos maluco??? me da aí então,0
Manda esse Lalau pra Cuba com passagem só ida..,0
@user bolsonaro na cadeia,0
a maconha que te faz rir é a mesma que faz sua mãe chorar,0
eu msm na vc do nada eu gritava uns caralho inferno,0
"são crimes atrás de crimes ! tudo isso por que o voto popular não foi respeitado. o conchavo criminoso entre partidos de esquerda, stf, tse e globo, sufocará qqer manifesto popular. e o @user oi é cúmplice ou ainda está dormindo em berço esplêndido.. link",1
Cretina.,0
pela primeira vez o pessoal do trabalho me viu feliz com alguma coisa kkkkkk,0
Que orgulho olha a postura desses alunos 🇧🇷🇧🇷🇧🇷🇧🇷❤️🙏💓💓💓,0
"eu digo ""código de barras"" e a pessoa me vem com uma dessa.",0
"rt @user impressionante como o tempo passa e a gente nem percebe 😂😂😂

#avidaprecisadeesporte ",0
@user amigo,0
"Calma sportinguistas, já podem respirar de alívio.
O Benfica ganhou ao Braga.
O vosso 3º lugar está quase garantido",0
"Por favor processe este escroto,energúmeno,mente capto,imundo,porco,em nome de todas as mulheres do Brasil,processe!",0
eu sou muito chata porra,0
"@user porra, tem como curtir 10 vezes n?",0
esse é o vosso comandante? ?? link,0
"Lugares comuns do Sistema 

#GNR #PNR #RenovarPortugal",0
RT @user Multa de 5 mil reais ou vai apagar pichações pela cidade ,0
JIIIIIIIIIII88IJNNNNNNNJNN VOCE EH TA A COISIINHA MAIS PRECIOSA DESSE JUNDO OLHA ESSA CARINHA OLHA ESSE ROSITIMHO MEHH DEUS DO CEU EU TE AMO TANTO XARA MAD EU TE AMO TANTO QUE CHEGA A DORLER PORRA QUE SACOHOCE EH Y7DO PRA MIM,0
a vida é chata sem voc pode voltar ja,0
@user vai tomar no cú seu direita a esquerda !,1
dameláaaaaaaaa,0
ganhamo porra isso aqui é brasil rumo a tokio,0
"Argumentos:
- cristãos são os maiores perseguidores de religiosos.
- ninguém se importa com sua idéia
- você é luná _ ",0
"era óbvio que iam jogar hate no nct por conta desse grupo de colaboração, colocar artistas grandes ali deu a entender pra muita gente que o grupo foi feito pra ""salvar o nct"" pq segundo os coreanos, eles ainda são o fracasso da sm. pqp ódio dessa empresa. #SM_보이그룹론칭_취소해",0
"@user joice, vc é uma vagabunda, igual seu presidente ladrao, valem nada",1
RT @user Levy Fidelix pode pagar 25 trilhões e o aparelho excretor vai continuar igual,0
@user vai um homem falar o recíproco!!!,0
quanta gente ruim na parada..,0
"eu tento fazer algo, e no final continua sendo minha culpa",0
"@user não. A lei da imigração abre as fronteiras do Brasil para refugiados, e libera a ONU para emitir vistos, tirando autonomia da PF.",0
@user que porra e essa ??? eu matava,0
"@user @user @user @user eu estou falando com um bot, não é possível. nem o vaticano trata a fsspx como cismática, mas como uma congregação em ""estado irregular"", e você insiste em chamá-los de cismáticos. te provo o porquê disto: a fsspx reza pelo papa francisco nas missas. a fsspx não professa heresia+",0
"hoje liguei para uma mulher duas vezes e ela não atendeu, liguei a terceira pois é norma da empresa, ela fez questão de atender a terceira ligação para ser grossa comigo...",0
rt @user #mpn #marinaruybarbosa #nowunited cento e dois,0
"@user é pq a torcida das @user tem que arrumar alguma coisa pra criticar, como não tem nada ficam falando disso",0
"@user é a tendência de agora, não consigo nem negar que amo roupas nessas tonalidades",0
ACTUALMENTE AQUELE RETARDADO QUE DEITOU NUMA BANHEIRA DE NUTELA #JOAQUINRESPONDE ,0
@user uma caminhonete suja cheia de ódio link,0
"@user a Procuradora-Geral da República não convocou, nem fez reunião na quinta-feira, nem em qualquer outra data anterior ou posterior, com o propósito de afastar o Procurador Deltan Dallagnol de seu ofício ou da Lava Jato.” Nota da PGR",0
@user tomara que não seja apadrinhamento.,0
"tipo sena de novela, tipo cabelinho e bella, tipo a bela e a fera ..??? #lld",0
"Quem diz que não devemos comer ovos porque estamos a comer um aborto e isso é nojento, nunca viu o ambiente de uma discoteca às 6 da manhã",0
@user ta virado num puto,0
Uma coisa que me chateia muito é adulto chato reclamado pra criança ficar quieta quando só estão rindo e brincando. Vontade de dizer: deixa eles porra.,0
garoto burro demais kkkkk morro de rir,1
@user eu seria a guaianazes,0
"enfeita, em jardim baiano ",0
@user pelo menos tá lavando o pinto podia ser pior e não lavar,0
"Alô Flamenguista não deixe ninguém cagar regra pra você!
Tá feliz com a classificação comemore, diga que o próximo passo é Dubai, a gente sempre foi assim!
Não caia na pilha de torcedor mal amado que quer ensinar vc a torcer!
Vai cagar regra na PQP!",0
rt @user na puta q pariu ,0
"@user @user Vc deve ser louca, defendi o INPE na nossa conversa, ou vc é cega, disléxica, achei péssimo a exoneração feita hoje, tenho ciência do bom trabalho q o INPE faz, enfim, não vou perder meu tempo com vc, abraça o DataFolha aí, espere a virada do Haddad ou Ciro no segundo turno kkkkk",1
"""A liberdade educa, a liberdade organiza, A autoridade sem liberdade é só uma forma de repressão "" Credo Zé eu já achava o cara mt foda agora sou fã número 1 KAKAKAKAKA",0
"da uma tristeza só de lembrar q ano passado nesse friozinho eu tinha uma concha, mentia p mim, mas plmns eu tinha, agr nd ????",0
@user que d贸....!,0
"acho que branco escroto tem mais que tomar no cu msm, mas nunca vou vibrar com violência assim não.",0
rt @user será? ,0
"@user pode comprar, não assisto globo nem a pau.",0
Dois crapulas ai ela e ele,0
o jisung eh mto viadinho,1
Falou e falou e não falou nada só vejo ódio na vida dela nada vê essa menina 😂😂😂😂😂😂,0
@user cara pós ultimato só esse e shang-chi eu achei bom. como pode,0
"se o bosta do bolsonaro tivesse feito o mesmo role da petrobras no começo da guerra na ucrânia e a corrida por combustível o brasil tinha voado baixo na economia, mas não prefere pagar dividendos pra riquinho",1
25 mil pra empréstimo na nubank…,0
eu vo descobri quem é essx zé fofoca e vo enfia uma bomba atômica no cu dessa pessoa,0
"Que vão realmente hidratar e trazer benefícios, mas se vc já tem n precisa desesperar, eh só usar na área dos olhos q eh bem ressecada p prevenir rugas e deixar a make mais bonita SIM GENTE HIDRATEM BEM A ÁREA DOS OLHOS e usar no resto do corpo pq ele eh um creme bom sim",0
@user eu só aprendi que cobre na tabela periódica é cu,0
É Pirralha mesmo...,0
"RT @user Ui, Arruinaldo!  ",0
tava feliz achando q geometria n ia ter conta aí ananda acaba minha alegria falando q vai ter do assunto passado,0
"a sai dessa, já fizeram mt mas agora tá vindo umas meninas super fodas que tá jogando pra caralho.",0
@user bom dia ????????,0
que odio avora ele me odeia akakkkakakkkkkkk me desculpe por te empatar meu quetido eu nao queria,0
e pegar emprestado também,0
"as moedas do laguinho e os gastos de michelle rsrsr ô @user e aquele papo de ""brasileiro é esbanjador"" (com perdão do trocadilho à esbanja)? com r$100 mil dia dá pra comprar umas 3 tvs de ponta e um carro popular, todo dia, prezado... ?? link",0
army engene e futuramente talvez quem sabe my,0
Louco roubando nossos direito,0
@user achei que so bh tinha lavagem de dinheiro com farmacia kkkkkkk a nossa é a drogaria araujo,0
idiota é pensar q no dia d mulher eu aquela mulher cujo vc a chamou atráves de MSN feia gorda urubu fígado cheia de celulite acreditar em vc,1
Esse vídeo e imundo,0
@user @user to com saudades sua arrombada,0
o jeito q ela falou mdss eu me matava na frente dela link,0
"almocei couve, couve flor e frango.
mds por isso tá chovendo",0
cada dia que passa o banco do brasil me dá mais dor de cabeça vai tomar no cu,0
"@user @user kkkkkkkkk me conhece muito, com dor ok, mas feia jamais",0
Isso é um imbecil!,0
@user essa mulher é burra demais ou se faz? pqp,1
e o festival coma? esse ano nada? estou ansiosa kd o line,0
"No twitter: lutei por inclusão, time de negros e operários, anti racismo e discriminação.
No estádio: tu és time de otário e cuzao, puta, viado e ladrão. 

Não existe torcida mais lixo e hipócrita que a do Vasco da Gama.",0
"@user @user disse tudo. 
ricardo galv茫o sai gigante em nosso conceito.

parab茅ns pela coragem e profissionalismo!",0
Fica calado CARA !! Babaca .,0
"@user @user ei porra kkkkkkkk tudo pelo santa, até aguentar a inhaca q vai ta no mata mata",0
"muito meu orgulho mano, eu amo essas meninas pqp",0
gostosos link,0
"É gorda e feia, por isso é oferecida, se fosse gata... —_ brigada amorrr, amei receber isso ",1
Avante meu Presidente e Capitão#BOLSONARO🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0
@user n adianta vim no wpp pedir desculpas não,0
@user aparentemente as conversas com essas pessoas serão apagadas passados 90 dias. eu recebi uma notificação da conta de uma das minhas irmãs sobre isso hahahah,0
Nossa e muita gente bonito junto,0
kkkkkkkk q ódio link,0
"sagitário, peixes, gêmeos e virgem link",0
meu namorado é lindo e joga mt vsf perfeição,0
"HAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHHAHAHAHAH MEU DEUS EU SÓ QUERIA UM RIVAL QUE NÃO FOSSE UMA PIADA! CANSADA DISSO JÁ 
O internacional É MINÚSCULO! ",0
esse homem aqui no trabalho foi falar de bolsonaro logo hoje p mim kkkkkk tô sem paciência nenhuma,0
Toma vergonha#redelixo🇧🇷,0
encontrei uma professora na rua uma querida,0
porra caralho cu buceta filhos da putassaaaaaa link,0
tadinho olha a cara do cachorro mano kkkkkkk,0
#GloboLixo,0
pique o gol que eu meti ontem na associação,0
Pessoas Ruivas e Onde Habitam,0
@user @user @user kakakakakak eu te amo gabs,0
@user vai ser como a do ad茅lio? 馃,0
@user @user a gente quer saber é do teu pronunciamento em rede nacional sobre a queda dos preços na gasolina e no gás de cozinha,0
"@user por falar em abafar, sabes se o Jesus janta hoje com o Palhinha?",0
"chuva cai lá fora, e aqui dentro nois se diverte🎶",0
eu falo.. loola e stf$ são uma seita do mal! o pt formado para destruir o brasil! mas tivemos bolsonaro que deu uma trégua .. mas o demônio voltou amparado por seus “ cumpanheiros” link,1
tô vendo que vou chorar igual uma criancinha #descendants3,0
valeu ficar a pena no vermelho só pra ver esse sorriso. amo você rebecca link,0
Porra!!! Que programa racista esse #Esquenta !!! Só tem negros! Não tem um dedicado a loiras!!!!! Sou discriminada!!!!!,1
@user só pode kkkkk,0
"Certeza q a esquerda eh doente. Apoio a maduro, Cristina. Só pode ser doença",1
Mimimimimimi PT mimimimimimi PT mimimimimimi,1
"amanha tem um jogo aí mais conhecido como maior clássico do brasil. qm nao concorda, q rasge o cu",0
prestes a desmaiar amigos,0
"Bom dia! Alguém sabe que dia o @user toma posse como Prefeito do Rio??!? 
Cidade ABANDONADA, CAÓTICA E SEM QQ ORDENAMENTO!",0
@user @user vc merece,0
vai ser debochada na casa do caralho,0
momentos perigosos que minha cabeça fica ah mas pra td isso? qual sentido? quero só desistir,0
"Eu realmente queria entender como vocês são capazes de se sentir bem estragando o relacionamento das pessoas porque não é possível, oq vocês ganham com isso?Porra eu namoro caralho , ele namora e a gente nem tem contato nenhum...",0
Deveria tocar o coração destes governantes malditos,0
"@user sem ser aquele paraense com isopor, quero o com leite condensado",0
pqp que vontade de comer um pastel de beleeeeeeem,0
"Discordo, se ele se calar por causa da esquerda, ele estará se submetendo à censura dela!! Ele deve continuar.",0
"rinite é um negócio do cão, o tempo nem começou a virar direito e já to com o nariz coçando e escorrendo",0
caralho que mukher oerfeita é essa????????????????????????????????????????? pqpp casa cmg,0
"O Brasil é governado por corruptos, a câmara cria as leis e aprova pra beneficiar eles mesmos e o STF retifica. E o @user só observa e não faz nada.",0
sonho kkk,0
@user meu pau no seu butico,0
"Advogado e Deputado? Não pode ser!

#PNR #RenovarPortugal #Portugal",0
"@user Canhão com retorno? Não fale isso pro Felipe Melo, vai que ele se anima... Boa noite! #medofeelings",0
"rt @user não sei como vou conseguir acordar cedo segunda, acordo 12h chorando, imagina 6h",0
rt @user ídolo dentro do campo. fora é um lixo! prefere ver o amigo bem do que o clube que o tem como ídolo!! ,0
@user mor se eu n conseguir pp vou cntg,0
"as vezes as kills não vem, massss a assistencia vai em dia.... link",0
to movida a odio puro vsf,0
cada dia mais eu vejo quem é quem,0
rt @user a arte nova pro show da ludmila tá ficando linda pra porra,0
"Louco, louco. Prendam esse desequilibrado comunista",1
"@user Tá certo. Vagabundo que financia o tráfico, tem que ser tratado como bandido. Vc com seu vício tem participação indireta na destruição de várias vidas. Seu merda.",1
ganhamoos estamos nas olimpíadas porra vcs são fodas meninas só vem tóquio 2020 ,0
"?? smart tv neo qled 43"" 4k uhd samsung qn43qn90b - bluetooth, usb ? [loja: amazon] ?? por r$3.039,06 à vista ou em até 10x de r$ 319,90 + frete grátis prime ?? acesse: link link",0
@user Não decepciona l! Bene prefeita do rio,0
"Velha cretina, vai cuidar do seu país..ah não te querem lá. Então vai pro inferno coisa ruim.",0
A imprensa parece as vezes um judas.,0
"mandei msg pro caputo perguntando pq eu não fui embora com ele... carai, perdi meu brinco",0
"@user É Mineirinho por causa da cidade de origem chamada Ubá MG, no início da década de 1940. Seis anos após, a fábrica se mudou para o estado do Rio de Janeiro, em Niterói. Em 1978, teve um aumento significativo na linha de produção e foi construído um parque industrial em São Gonçalo",0
@user nossa q ridículo se eu tivesse lá teria dado logo um soco na cara,1
eu aguentei desde quarta essa desgraça com uma falsidade do caralho mas dps q eu fiquei sem paciência por outros motivos e ela começou a fazer gracinha olha ja deu,1
Não tô entendendo mais nada!😠,0
"caralho eu odeio ser mulher, odeio menstruar, sentir cólica, odeioooo!!!!!!",0
rt @user queria ter esse corpo feio ,0
"poste uma foto de vc e 3 bias seus e deixe seus mutuals decidirem com quem eles shippam mais vc

to com vergonha mas nao deixem flopar 😔😭🥺😔😳🤪😻😎😙😜😌🤣✈️😜😜🤣😻🤢🧐🤪😙😔😳😔🍉😭🥺😳🤢🤪❣️👉🏼✈️🤪 ",0
"breno sempre copia meu capitão no cartola, namoro tóxico do caralho",0
@user olha as indiretas kkkk,0
Chic professor!,0
se o comunismo fosse bom a venezuela nao estaria do jeito que tá,0
Ou derruba esse congresso e STF ou o Brasil será derrubado.,0
caralho minha namorada é uma gostosa msm,0
jannifer elyza- kkkkkkkkkkkkkkk teu nome é mais feio q você. to de brinks❤❤❤❤❤❤❤❤,0
rt @user a bunda da vanusa salvou a sapatao de um belo banho de piscina kkkkkkk,1
só se for no seu governo imaginário né? pq na realidade misericórdia,0
justo hj q eu tenho que sair de casa ta mo tempo feio,0
@user pois é... deu em mim tb ,0
Saudades do que a gente não viveu...,0
ai só pq eu comprei saco,0
Da série: Imagina se fosse o contrário? Vai daí seu racista! @user ,0
Q mulher ordinária,1
vitao é perfeito mano pqp,0
Com os escândalos aparecendo da p vê Q o Lula é um bandidao mesmo 🤣🤣🤣🤣,0
@user se for mdc não queremos mesmo ?? (fora que &gt;eu&lt; não gosto de chanlix no geral),0
@user @user @user sou a favor de invadir o stf e não chegarmos lá d mãos vazias....😝😝😝,0
"maldito vício em card games, eu sou mt burro pra jogar isso, primeiro ygo, dps magic, dps hearthstone, dps runeterra, voltei pro ygo e agr fui pro pokemon, só fui bom no ygo uma vez que peguei platina na ranked link",0
@user falou do doido do Lobão??,0
"@user @user nossa miga, cê acha mesmo que a vida de um negro é mais fácil? tu não sabe o que é preconceito.",0
"pro nível de igor vinícius e reinaldo sim, craque demais",0
@user @user kkkkkkkkkkkkkkkkkkkk porra pagou mico ao vivasso,0
pqp anne salvou a noite,0
"@user perfeita desse jeito, tem que postar oq quiser! tuu pode 鉂わ笍",0
@user parece o felipe neto dando conselho,0
"@user @user @user Corinthians e Palmeiras tem conceitos diferentes. Exemplo: Corinthians foi campeão em 1953 a Pequena Taça do Mundo, ganhando de Barcelona, Roma e Caracas, duas vezes d cada time no torneio. Apesar de ser uma conquista importante, o Corinthians não considera um título mundial... +",0
Pastor de bosta,0
@user ele esqueceu que bolsonaro não governa mais ??,0
"Não existe nada mais lindo do que mulheres trocando informações pra não entrar em furada com macho escroto. As mulheres deviam ouvir mais as outras, salvo alguns casos né, porque tem sempre alguma exceção.",0
"@user o cabra ser liso não é uma opção, miserável sim kkkkkk",0
"Sendo fodida bem gostoso! delícia de pau 🔥🔥🔥

@user 
@user 
@user 
@user 
@user ",0
aí deus kkkkkkkkk eu amo um viado,0
@user vc 茅 rid铆culo cara 馃ぃ馃ぃ馃ぃ馃ぃ馃ぃ馃ぃ馃ぃ,0
"rapá, essa é a mesa mais limpeza já postada na história das interwebs",0
eu não acredito que eu praticamente disse que queria ***** com ela kkkkkkkkkkkj meu deus a coragem momentânea,0
"@user narrativas que visam prejudicar nosso eterno presidente bolsonaro. porém, há um deus que tudo vê, tudo ouve...",0
@user bolsonaro roubou o brasil,0
"cavalheiro; assim,não deixei de observar #??? link",0
Até aí a revista exame elegeu o Rodrigo Maia personalidade do ano... Que merda né? Apoio o presidente quanto a pirralha... Só acho que a melhor coisa é ignorá-la...,0
Eles fazem isso pq o salário deles está garantido no fim do mês. Esses vagabundos estão contra o povo trabalhador. Intervenção militar já no congresso e no STF.,1
RT @user A mulher virou a principal massa de manobra globalista. Nunca foram tão usadas. Culpa de muita propaganda e prepotência.,1
"@user a retirada de bíblias das escolas e bibliotecas tem a finalidade de não termos mais pessoas que coloquem acento em ""patriota"".",1
esse momento é nosso porra #voleinaglobo ,0
meu coração não desacelera por nada pqp,0
Desgraça que foi escolhida pelo povo para atrazar suas vidas,0
rt @user tesão da porra ,0
prova todo dia essa semana link,0
@user @user @user não quero nem esse fiado kkkkk,0
@user o dia que hackearam a conta do everton ribeiro do flamengo link,0
rt @user dogs que sentam engraçado advogados associados ,0
"“Alguém tem que parar o STF”. 
Eduardo Bolsonaro🇧🇷
O STF É UM LIXO!”, escreveu em outra postagem.

Fonte:  ",0
"@user tnc rapa, quem me dera se fosse pronta mrm",0
@user que tabaco da porra,0
rt @user sou feia mas ao menos não sou da team strada ,0
"ainda bem q tô sozinha em casa pq pelo estresse, irritação, não estou capaz de estar próximo ao povo daqui",0
@user @user vc foi um lord!! kkkk,0
"- gente a pec 241 é pra reduzir gastos!!!!
- mas e o aumento de salário dos deputados?
- É CULPA DO PT",0
"ignoradas pelo governo bolsonaro, multas aplicadas pelo ibama crescem 90% com lula link",0
Que lindo parabéns 👏👏👏👏👏👏👏👏,0
"piadas com estupro não são legais nem se vc estiver brincando 
beijão do adm no core de vcs",0
"pai do céu,  livrai-nos do mural!!!!",0
então tá beleza. link,0
imagina pra mim que nem isso eu tenho,0
"@user mds, racismo com caricatura de gato, eu não aguento hahaha",0
"bomba: alexandre de moraes monitorava todos os passos de funcionários do gabinete de bolsonaro e da primeira-dama desde 2021, diz folha link link",0
@user de assustar criancinhas.,0
"eu com inazuma eleven, aprendir tudo sobre futebol",0
@user janones na cpmi,0
"@user @user amigo, não tem como ;-; tá insuportável isso tudo",0
"tmnc, vou ter que ficar aqui até escolher a porra da roupa pro casamento, to puto",0
não boto uma vírgula em nada,0
"millie: embaixadora da unicef, canta muito bem, atua pra caralho, é parceira de várias marcas, carismática, super reconhecida pelo seu trabalho e ta LANÇANDO UMA MARCA!!

shipp stans: 
A MILLIE É BISSEXUAL!! Ja SaBia 🤩
ou
LóGiCo QuE a MiLLiE é HéTeRo!! E ELA &gt;NAMORA&lt; O FINN! 👺",0
eu falo q as pessoa são mt mal agradecidas cmg eu já fiz dms,0
"essa é a única promessa que não esqueço. não me orgulho disso, mas não pretendo mudar.",0
Deputado. A operação LAVA JATO Começou com a PCDF. Você é policial também. Não nos abandone. A PCDF ESTÁ há dez anos sem REAJUSTE salarial. Edite a MEDIDA PROVISÓRIA com nosso REAJUSTE. Já há previsão orçamentária para 2019. os policiais foram seus cabos eleitorais.,0
"Segundo Ricciardi, a diferença entre o BES e o Sporting é que, neste último, só há Banco Mau... ",0
rt @user essas menina do twiter que so fala de sexo e droga que ser conservadora quando o assunto e protituicão me poupe viu,0
"@user Coe cr, sei que não tenho nada haver cm sua vida, mas para de dar Ibope, nego gosta disso, quanto mais tu render assunto, mas elas vão tá achando que tu tá se importando e mais vao falar, manda essas porra procurar uma calcinha pra lavar, vive sua vida cr, você merece .",1
vc n vale nada mas sou apxnd por você snrz — calúnia isso aí ,0
rt @user puta merda a perfeição ,0
"Muito bem! Não tem nada que se subjugar. É a coerência e firmeza de quem defende a Identidade.
Bravo, @user 
",0
caralho funciona mesmoo,0
"@user @user @user @user Na época da Reforma da Previdência, todo mundo meteu o pau no PSL, subiu Tagzinha, só pra depois descobrir que não tinha outra opção e era tudo fruto de um acordo.

Não vou cair no mesmo erro duas vezes, prefiro esperar.",0
@user oi vem dm rapidinho,0
"Cidadão de bem, cristão.",0
"@user Se voc锚 estiver gripada, pode ser por causa da gripe tbm. O meu ficou assim tamb茅m, tomei uns 4 rem茅dios e melhorou mas da uma agonia do caralho 馃叞锔忦焻帮笍馃叞锔忦焻帮笍馃叞锔忦焻帮笍",0
"Caçapava é um caralho memo ne kkkkk os cara ve et, sente cheiro de miojo, tem barulho no ceu, e eu n vi nada disso kkkk to morando errado aqui kk ",0
misericórdia eu não aguento maissss quero paz quero sossego quero não ligar pra mais nada que ódio,0
"se acha muito e não eh porra nenhuma, lixo de menina 🤮",1
@user não é deformidade. É excesso de gostosura e tá linda assim. Pq gorda tem que ser feia?,0
entrei em um site que vende roupas da moda asiática que não citarei nomes mas puta que pariu um moletom branco com duas litras coloridas no meio é quase 200 reais kkkkkk o roubo meu deus,0
@user ta um solzinho mas mesmo assim ta frio ??,0
"@user ai para, tá lindo",0
"Imundo, cadê o presidente de merda pra falar q tá errado?? Vai tomar no cu mano eu fico revoltada com vcs, com a sociedade q votou em bosta, em um saco de bosta",0
"se depender de mim, tá fodido kkkkkkkkkkkkk link",0
um retardado me seguiu na outra conta usbzisnzinsoznosn aiai ,1
"nenhuma pedra é colocada em nosso caminho a toa. algumas são pra gente tropeçar, se levantar e seguir adiante...",0
Olha eu já pedi desculpas no lance que falei sobre a bissexualidade e tal. Li tudo o que todo mundo tinha a falar e concordei que eu tava errado. Acho que agora o próximo passo agora é eu me auto flagelar em praça pública para agradar as pessoas.,0
PARABÉNS HADDAD!,0
"eles sempre mostram a míseria, em como tudo era um nojo. a comparação deles de um esgoto e o século passado é a mesma.",0
É impressionante como todo justiceiro social é podre... ,0
Continua pirralha !,0
amanhã tem iscola??,0
fui me olhar no espelho e deu at茅 vontade de chorar miseric贸rdia,0
"E aí quem pode ir pra Brasília? Quem está próximo a Brasília. Vamos fretar ônibus, falar com empresas... Vamos invadir aquela merda .. caçar aqueles malditos... Porra o Peru conseguiu se livrar e nos não?",0
sera que o povo do meu serviço vai notar se eu levar um colchão amanha,0
meu deus ela é perfeita cara to apaixonada real,0
Esse peste do fala merda 😈,0
jogo ta feio tecnicamente aff,0
juro o gui e o david são as melhores pessoas a me dar apoio,0
foda!!!,0
eu só fui dormir com a minha amiga e acordei morrendo com smtown pqp surto,0
@user enfiou a noção no cu ksksksks,0
Infelizmente não seria em uma eleição que esse Congresso seria renovado a ponto de extirpar da vida pública essa cambada de mercenários. Dessa turma da “renovação” ainda existe um monte de canalhas...,0
"boa tarde nação patriota!!! meu deus, bolsonaro fazia saques da sua própria conta para pagar despesas , isso é crime hediondo. finalmente pegaram bolsonaro cometendo ilícitos. ???????????????????? agora bolsonaro link",0
@user e tem hora pra fuder?,0
luiz viado dms meeeee,1
"Um a cada DOIS DIAS, um absurdo total!! Já a imprensa prefere fazer carinha de nojo para Trump... ",0
"feliz dia das mulheres para Beatriz, que foi vitima de estupro coletivo por 33 caras no RJ. sem apoio algum e ainda com gente duvidando dela",0
@user papo furado,0
rt @user e agora olha pra miiimm.. est谩vel....     inrrespons谩vel,0
"@user Vocês se esquecem, desconhecem ou fazem de conta que o FHC entregou um país em ordem ao Lula. Não é verdade. Aliás, quem viveu os anos 90 nem precisa pesquisar: basta procurar na memória a tragédia daquela época. É isso.",0
@user mário ficou tão puto q não quis assistir o último ep até o final,0
@user @user @user achas? fufas são useless,1
"@user nunca terão uma explicação para nada.nenhum crime,eles nunca fizeram nada sempre foi os outros. tantas provas nas mãos ele entra e sai de mãos limpas.",0
a faca a li tava perfeita pra corta o pinto do corno fora perdeu a oportunidade /2,0
@user VEI EU SOU MTO BURRO KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK TO MORRENDO DE RIR AGORA,0
"Eita dupla boa,nesses dois eu acredito",0
"Buffarini @user e Ivan Piris ex laterais do 
@user  estão entre os maiores desarmadores da Libertadores 2019. Buffarini ficou entre os maiores desarmadores do Paulista 2017 e Brasileiro 2016; além dos muitos desarmes na Libertadores 2016, 2015 e 2014. ",0
tirei tudo de novo! vamos para a 5372910 tentativa,0
Se vc tiver 4 paus sim ,0
"rt @user vai tomar no cú acabei de descobrir que eu posso sim me apaixonar mais por min yoongi 
 ",0
comam lixo e bebam álcool crianças oq mata é o amor,0
"@user @user super certa sua opinião. 
#stfvergonhanacional",0
"Em um dos momentos mais dif铆ceis da minha vida meu pai me disse algo que eu aplico pra quase tudo na vida: 鈥淜arina, se Deus que criou todas as coisas n茫o fez isso desaparecer, o que seu desespero pode fazer? Confia no Todo-poderoso que na hora certa Ele vai agir.鈥�",0
"o que eu devo fazer? quais atitudes tomar? cara, que bgl difícil",0
"coisas clichês assim,amo amo&gt;&gt;&gt;&gt;&gt;",0
gratidão as mais de 100 mensagens recebida por meio do instagram e whatsapp. gratidão,0
odeio que me acordem com agressividade que caralho tomar no cu vai balançar assim o cu do seu pai desgraça,0
tacar o pau na minha seleção e depois surtar por ela é essencial,0
"@user @user Então pra ser justo caia de pau em quem vacilar no campo político que vc se identifica.

Como eu faço com os meus.
Não passo pano só pq pensa parecido comigo.

Tipo:
Só pq joga no Vasco eu vou aplaudir qq jogador ? Não !
Se fizer💩 quero longe do Vasco.
Assim tbm faço no política",0
@user @user corinthians e palmeiras certeza,0
"rt @user quando eu acho que “agora vai” vem a vida e fala “para de ser burra, não vai porra nenhuma”",0
"@user ""agora vai"" é uma frase amaldiçoada
zicou, carai",0
"@user você* ?? vc fica puto, eu não",0
"AVEIRO, obrigado pela casa esgotada de ontem à noite. O nosso regresso está prometido
#OverdoseDeTourette _ ",0
a cara da gorda feia da Roberta #bbb17,1
"@user linda, saudades ❤️ essa noite foi perfeita ",0
@user amg n ta dando sou chata demais,0
mary shelley come meu cu por favor,0
"estou toda arrepiada de frio, dentro dessa loja faz um frio do crl pqp",0
